,release_date,genres,id
96774,2017,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",496434
96775,2017,"['Massively Multiplayer', 'Simulation', 'Sports', 'Free to Play']",496435
96777,2017,"['Action', 'Indie', 'Adventure', ""Beat 'em up"", 'Pixel Graphics', 'RPG', 'Fighting', '2D', 'Co-op', 'Side Scroller']",498500
96779,2017,"['Action', 'Indie', 'Horror']",575870
96780,2017,"['Action', 'Indie', 'Top-Down Shooter', 'Twin Stick Shooter', 'Horror']",575000
96782,2017,"['Indie', 'Action', 'Adventure']",581720
96783,2017,"['Casual', 'Adventure', 'Hidden Object']",569900
96784,2017,"['Casual', 'Simulation']",509702
96785,2017,"['Casual', 'Simulation']",509703
96786,2017,"['Early Access', 'Action', 'Indie']",576480
96787,2017,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Hex Grid', '2D']",411120
96788,2007,"['Strategy', 'RPG', 'Indie', 'Singleplayer', 'Fantasy', 'Magic', 'Difficult', 'GameMaker']",364740
96789,2017,['Movie'],565530
96790,2016,['Movie'],538230
96791,2017,['Documentary'],571930
96792,2017,"['Casual', 'Indie', 'Puzzle', '2D', 'Difficult']",576010
96793,2017,"['Early Access', 'Adventure', 'Indie', 'Casual', 'Space', 'Mystery', 'Sci-fi', 'Atmospheric', 'Singleplayer', 'Exploration', 'Story Rich', 'First-Person', 'Funny', 'Female Protagonist']",552880
96794,2017,"['Simulation', 'Racing', 'Sports']",563790
96795,2017,"['Indie', 'Casual', 'Strategy']",575800
96796,2017,"['Indie', 'Adventure', 'Action', 'Simulation', 'Psychedelic', 'Arcade', 'Sandbox']",391300
96797,2017,"['Casual', 'Indie', 'Action', 'Adventure', 'Strategy', 'Arcade', 'Shooter', 'Retro']",575880
96798,2017,"['Sports', 'Simulation']",545130
96799,2017,"['Strategy', 'World War I', 'Board Game']",449460
96801,1997,['Strategy'],573790
96802,1999,"['Strategy', 'Space', '4X', 'Classic']",490370
96803,2017,"['Action', 'Adventure', 'RPG', 'Indie', 'Local Co-Op', 'CRPG', 'Dark Fantasy', '4 Player Local', 'Isometric', 'Female Protagonist', 'Local Multiplayer', 'Magic', 'Class-Based', 'Atmospheric', 'Loot', 'Episodic', 'Turn-Based Combat', 'Zombies', 'Party-Based RPG', 'Turn-Based Tactics']",549750
96804,2017,"['Early Access', 'RPG', 'Indie', 'Casual', 'Card Game', 'Multiplayer', 'Singleplayer']",404070
96805,2017,"['Indie', 'Casual', 'Platformer']",539450
96807,2017,"['4X', 'Strategy', 'Turn-Based Strategy', 'Indie', 'Turn-Based Combat', 'Space', 'Sci-fi', 'Turn-Based', 'Turn-Based Tactics']",464880
96808,2017,"['Adventure', 'Casual', 'Hidden Object', 'Point & Click', 'Puzzle', 'Indie', 'Fantasy', 'Family Friendly', 'Female Protagonist', 'Story Rich', '2D', 'Singleplayer', 'Horror', 'Great Soundtrack', 'Atmospheric', 'Mystery']",558340
96809,2016,"['Perma Death', 'Psychological Horror', 'Anime']",555810
96810,2017,"['Early Access', 'Indie', 'Sports', 'Casual', 'Action', 'PvP', 'Competitive']",513310
96811,2017,"['Casual', 'Indie']",550580
96813,2017,['Indie'],576700
96814,2017,"['Adventure', 'Indie', 'Casual', 'Simulation', 'RPG', 'Strategy', 'RPGMaker']",461370
96815,2017,"['Action', 'Indie']",533630
96817,2017,"['Gaming', 'Episodic', 'Drama', 'Game Development', 'Documentary']",578300
96818,2017,"['Early Access', 'Indie', 'RPG', 'RPGMaker']",535350
96819,2017,"['Early Access', 'RPG', 'Indie']",530080
96820,2017,"['RPG', 'Indie', 'Casual', '2D', 'JRPG']",554690
96821,2017,"['RPG', 'Indie']",579140
96822,2017,"['Indie', 'Casual']",575700
96823,1997,"['Adventure', 'RPG', 'Simulation', 'Strategy']",575690
96824,2017,"['Indie', 'Casual', 'Simulation']",565351
96825,2017,"['Strategy', 'RPG', 'Indie']",583720
96826,2017,"['Movie', 'Action', 'War', 'World War II']",531550
96827,2017,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Utilities']",585120
96828,2017,"['Casual', 'Indie']",582280
96829,2017,"['Action', 'Indie', 'Tower Defense']",557830
96830,2016,"['Action', 'Indie', 'Swordplay', '2D', 'Physics', 'Retro', 'Multiple Endings', '2D Fighter']",512150
96831,2017,"['Action', 'Indie', 'Casual', 'Sports', 'Local Multiplayer']",458170
96833,2017,"['Indie', 'Casual', 'Runner', 'Cute', 'Difficult', 'Anime']",579230
96834,2017,"['Sports', 'Indie']",552370
96835,2017,"['Horror', 'Survival Horror', 'First-Person', 'Atmospheric', 'Gore', 'Singleplayer', 'Zombies', 'Psychological Horror', 'Violent', 'Action', 'Puzzle', 'Survival', 'Adventure', 'Story Rich', 'VR', 'Exploration', 'FPS', 'Shooter', 'Classic', 'Multiplayer']",418370
96836,2017,"['Adventure', 'Gore', 'Action', 'Violent']",583810
96837,2017,"['Indie', 'Casual', 'Free to Play']",584050
96838,2017,"['Utilities', 'Video Production', 'Photo Editing', 'Software Training', 'Design & Illustration']",501650
96839,2017,"['Casual', 'Adventure', 'Point & Click', 'Arcade']",549190
96840,2017,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Sports']",438950
96841,2017,"['Action', 'RPG', 'Indie']",584381
96842,2017,"['Audio Production', 'Video Production', 'Utilities', 'Software Training']",501660
96843,2017,"['Free to Play', 'Casual', 'RPG', 'Indie', 'Action', 'Adventure']",553030
96844,2017,"['Action', 'RPG', 'Indie']",584382
96845,2017,"['Action', 'RPG', 'Indie']",584383
96846,2017,"['Action', 'RPG', 'Indie']",584380
96847,2017,"['Indie', 'Action', 'RPG', 'Rogue-like', 'Rhythm', 'Great Soundtrack']",554000
96848,2017,"['Action', 'RPG', 'Violent', 'Cyberpunk']",555450
96849,2017,"['Adventure', 'Action']",525000
96850,2017,"['Casual', 'Simulation']",509705
96851,2017,"['Casual', 'Simulation']",509709
96853,2017,"['Casual', 'Simulation']",509706
96854,2017,"['Casual', 'Simulation']",509707
96855,2017,"['Casual', 'Simulation']",509708
96856,2017,"['Early Access', 'Action', 'Indie', 'Casual']",508520
96857,2017,"['Indie', 'Casual', 'Music', 'Soundtrack']",578070
96858,2015,"['Casual', 'Indie', 'Strategy', 'Adventure', 'Puzzle']",427780
96860,2017,"['Indie', 'Casual', 'Action']",575920
96861,2017,"['Adventure', 'Indie', 'Visual Novel']",573050
96864,2017,"['Indie', 'Casual']",570360
96865,2017,['Simulation'],563890
96867,2017,"['Adventure', 'Indie', 'Point & Click', 'Female Protagonist']",430410
96868,2017,"['Adventure', 'Casual', 'Hidden Object']",557720
96869,2017,"['RPG', 'Adventure', 'Indie', 'Rogue-like', 'Procedural Generation', 'Dungeon Crawler', 'Loot', 'Rogue-lite', '2D', 'Pixel Graphics']",462200
96870,2017,"['Action', 'Indie']",560510
96871,2017,"['Strategy', 'Sports', 'Indie', 'Casual', 'Simulation']",439830
96872,2001,"['Action', 'Strategy', 'World War II', 'FPS']",514080
96873,2017,"['Early Access', 'Free to Play', 'Strategy', 'Simulation', 'Casual', 'RPG', 'Multiplayer', 'Indie', 'Clicker', 'Singleplayer', 'Adventure', 'Action', 'Card Game', 'Funny', '2D']",547680
96874,2017,"['Casual', 'Racing', 'Indie']",571080
96875,2017,"['Action', 'Adventure', 'Indie', 'Casual', 'Platformer', 'Great Soundtrack', 'Arcade', 'Steampunk', '2D', 'Sci-fi', 'Minimalist', 'Funny', 'Atmospheric', 'Singleplayer', 'Cartoony', 'Stylized', 'Dark', 'Gore', 'Assassin', 'Abstract']",579750
96876,2017,"['Action', 'RPG']",525430
96877,2017,"['Action', 'RPG']",565210
96878,2017,"['Action', 'RPG']",528057
96879,2017,"['Adventure', 'Indie', 'Casual']",571210
96880,2017,"['RPG', 'Strategy', 'Visual Novel', 'Anime', 'JRPG']",445430
96881,2017,"['Adventure', 'RPG']",465040
96882,2017,"['Free to Play', 'Adventure', 'Action', 'Sports', 'Simulation']",582170
96883,2017,"['Adventure', 'Action', 'Simulation', 'Sports', 'Free to Play']",582172
96884,2017,"['Action', 'Adventure', 'Simulation', 'Sports', 'Free to Play']",582171
96885,2017,"['Action', 'Indie', 'Casual']",469050
96886,2017,"['Strategy', 'Indie', 'Adventure', 'Tower Defense', 'Singleplayer', 'Top-Down', 'Isometric', 'RTS', 'Survival', 'Difficult', 'Real-Time', 'Free to Play', 'Rogue-like', 'Classic']",575460
96887,2017,"['Adventure', 'RPG', 'Indie']",584620
96888,2017,['Simulation'],512311
96889,2017,['Simulation'],512312
96890,2017,"['Early Access', 'Indie', 'Adventure', 'Action', 'Puzzle']",553740
96891,2017,"['Action', 'Sci-fi', 'Movie']",565520
96892,2017,"['Early Access', 'Adventure', 'Action', 'Indie', 'Medieval', 'Sandbox', 'Action-Adventure', 'Minimalist', 'RPG', 'Swordplay']",505060
96893,2017,['Simulation'],555531
96894,2017,"['Action', 'Indie', 'Aliens', 'Arcade', 'Female Protagonist', '2D', 'Singleplayer', 'Cartoony', 'Retro', 'Pixel Graphics', 'Colorful', 'Cartoon', 'Controller', 'Level Editor', 'Bullet Hell', 'Cute', 'Funny', 'Sci-fi', 'Great Soundtrack']",514340
96895,2017,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Software', 'Party-Based RPG']",587230
96896,2017,"['Strategy', 'RPG', 'Indie', 'Software', 'Utilities']",584390
96897,2017,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Software', 'Party-Based RPG']",587150
96898,2017,"['Adventure', 'Casual', 'Hidden Object']",551150
96899,2017,"['Massively Multiplayer', 'Free to Play', 'MMORPG']",539650
96900,2017,"['Strategy', 'RPG', 'Indie']",585930
96901,2017,"['Strategy', 'RPG', 'Indie']",585980
96902,2017,"['Casual', 'Indie', 'Singleplayer', 'Cute']",581760
96903,2017,"['Action', 'Adventure', 'Indie', 'Casual']",575760
96904,2017,"['Early Access', 'Action', 'Indie', 'Adventure', 'Space', 'Rogue-lite']",545840
96905,2017,"['Action', 'Adventure', 'RPG']",569310
96906,2017,"['Action', 'Indie', 'Platformer', '2D', 'Female Protagonist', 'Lovecraftian', 'Hand-drawn', 'Singleplayer', 'Shooter', ""Shoot 'Em Up"", 'Fantasy', 'Anime']",514810
96907,2017,"['Action', 'Indie', 'Strategy', 'Pixel Graphics', 'Post-apocalyptic']",586310
96908,2017,"['Action', 'Indie', 'Pixel Graphics', 'Local Multiplayer', 'Co-op', 'Arcade', 'Competitive']",524240
96909,2017,"['Action', 'Indie', 'Fast-Paced', 'Arcade', 'Great Soundtrack', 'Pixel Graphics', 'Retro']",586350
96911,2017,"['RPG', 'Indie', 'Casual', 'Adventure', 'Anime']",504660
96912,2017,"['Action', 'Indie', 'Great Soundtrack', 'Steampunk', 'Platformer', '3D Platformer', 'Singleplayer', 'Atmospheric', 'Adventure', 'Controller', 'Side Scroller', 'Action-Adventure']",528430
96914,2017,"['Free to Play', 'Simulation', 'Sports', 'Action', 'Adventure', 'Hunting']",584970
96915,2017,"['Action', 'Indie', 'Casual']",586490
96916,2017,"['Action', 'Indie', 'Adventure', 'Platformer', 'Anime', 'Fantasy', 'Side Scroller', 'Cute', 'Difficult']",566750
96917,2017,"['Action', 'Indie']",533310
96918,2016,"['Indie', 'Adventure', 'Dating Sim', 'Visual Novel', 'Anime', 'Cute', 'Drama']",543930
96919,2017,['Simulation'],326035
96920,2017,['Simulation'],513105
96921,2017,"['Indie', 'Adventure', 'Simulation']",513480
96922,2017,"['RPG', 'Action']",528058
96923,2017,"['Casual', 'Simulation']",509711
96924,2017,"['Casual', 'Simulation']",509710
96925,2017,"['Casual', 'Simulation']",509712
96926,2017,"['Casual', 'Simulation']",509713
96927,2017,"['Violent', 'Action']",588660
96928,2017,['Education'],492520
96929,2017,"['Indie', 'Puzzle', 'Difficult', 'Retro', 'Pixel Graphics']",530370
96930,2017,"['Strategy', 'Board Game', 'Survival', 'Singleplayer', 'Rogue-lite', 'Difficult']",572300
96931,2017,"['Adventure', 'Indie', 'Casual', 'Puzzle', 'Point & Click', 'Comedy', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', 'Episodic', 'Cartoon', 'Family Friendly']",505340
96932,2017,"['Early Access', 'RPG', 'Action', 'Hack and Slash']",568190
96933,2016,"['Movie', 'Drama', 'Comedy']",541480
96934,2017,['Simulation'],376965
96936,2017,"['Strategy', 'RPG', 'Indie']",584250
96937,2017,"['Racing', 'Action', 'Indie', 'Casual', 'Sports']",526920
96938,2017,"['Strategy', 'RPG', 'Indie']",585210
96939,2017,"['Strategy', 'RPG', 'Indie']",585700
96940,2017,"['Strategy', 'RPG', 'Indie']",587550
96941,2017,"['Strategy', 'RPG', 'Indie']",587120
96942,2017,"['Strategy', 'RPG', 'Indie']",588390
96944,2017,"['Strategy', 'RPG', 'Indie']",589010
96945,2017,"['Casual', 'Indie', 'Action']",585790
96946,2017,"['Adventure', 'Indie']",587882
96947,2017,"['Adventure', 'Indie']",587881
96948,2017,"['Adventure', 'Indie']",587880
96949,2017,"['Adventure', 'Indie']",587891
96950,2017,"['Adventure', 'Indie']",587890
96951,2017,"['Indie', 'Adventure', 'Atmospheric', '2D', 'Dark', 'Narration']",587840
96952,2017,"['Casual', 'Indie', 'Puzzle']",559930
96953,2017,"['Action', 'Adventure', 'Anime', 'Fighting']",495160
96954,2017,"['Casual', 'Action', 'Indie', 'Space', 'Arcade', 'Fast-Paced', 'Base Building']",567780
96955,2017,"['Animation & Modeling', 'Education', 'Software Training', 'Video Production', 'Web Publishing', 'Design & Illustration']",446060
96956,2015,"['Adventure', 'Mystery', 'Female Protagonist', 'Point & Click']",572700
96957,2017,"['Adventure', 'Indie', 'Horror']",583660
96959,2016,['Video Production'],579640
96960,2017,"['Action', 'Adventure', 'Indie', 'Fantasy', 'Third Person', 'Action RPG', 'Dark Fantasy', 'Action-Adventure']",486020
96961,2017,"['Casual', 'Simulation']",587330
96962,2017,"['Action', 'Indie', 'Platformer', 'Anime', 'Female Protagonist', '2D', 'Side Scroller', 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Pixel Graphics', 'Retro', 'Fantasy', 'Controller', 'Cute', 'Story Rich', 'Character Action Game', ""Beat 'em up"", 'Parody']",564150
96963,2017,"['Strategy', 'Adventure', 'Free to Play', 'Indie', 'Casual', 'Simulation', 'Sports']",589651
96964,2017,"['Strategy', 'Adventure', 'Indie', 'Casual', 'Simulation', 'Sports', 'Free to Play']",589650
96965,2018,"['Indie', 'Strategy', 'Puzzle', 'Female Protagonist', 'Turn-Based']",566490
96966,2017,"['Casual', 'Simulation', 'Action', 'Adventure', 'Indie']",577450
96967,2017,"['Indie', 'RPG', 'Story Rich', 'Singleplayer', 'Atmospheric', 'Exploration', 'Lovecraftian', 'Open World', 'Gothic', 'Dark', 'Lore-Rich', 'Turn-Based', 'Steampunk', '2D', 'Horror', 'Kickstarter']",437250
96969,2017,"['Adventure', 'Casual', 'Hidden Object']",586690
96970,2017,"['RPG', 'Indie']",587780
96973,2017,"['Free to Play', 'RPG', 'Fantasy', 'Multiplayer', 'MMORPG', 'Anime', 'Action', 'Open World', 'Turn-Based', 'Singleplayer', 'Card Game', 'JRPG', 'Adventure', 'Casual', 'Story Rich', 'Action RPG', 'Character Customization', 'Turn-Based Combat', 'Survival', 'FPS']",536930
96975,2017,"['RPG', 'RPGMaker']",578440
96976,2017,"['Early Access', 'Indie', 'Action', 'Adventure', 'Rogue-like', 'Replay Value']",570980
96977,2017,"['Indie', 'Strategy']",583190
96978,2017,"['Action', 'RPG', 'Indie']",587800
96979,2017,"['Early Access', 'Free to Play', 'Massively Multiplayer', 'Naval', 'Simulation', 'Action', 'War', 'World War II', 'Multiplayer']",568580
96981,2017,"['Free to Play', 'Indie', 'Casual']",588280
96982,2017,"['Action', 'RPG', 'Indie']",323410
96983,2016,"['Racing', 'Sports', 'Action', 'Adventure', 'Indie', 'Casual', 'VR', 'Offroad']",556230
96984,2017,"['Anime', 'RPG', 'JRPG', 'Female Protagonist', 'Cute', 'Crafting', 'Great Soundtrack', 'Singleplayer', 'Adventure', 'Fantasy', 'Turn-Based']",527270
96985,2017,"['Design & Illustration', 'Utilities', 'Photo Editing']",488995
96986,2017,"['Design & Illustration', 'Photo Editing', 'Utilities']",488996
96987,2017,"['Action', 'RPG']",565230
96988,2017,"['Casual', 'Simulation']",509715
96989,2017,"['Action', 'RPG']",528052
96990,2017,"['Action', 'RPG']",528055
96991,2017,"['Casual', 'Simulation']",509716
96992,2017,"['Movie', 'Drama']",584320
96993,2017,"['Action', 'Indie', 'Retro', 'FPS', 'Shooter', 'First-Person']",586520
96994,2017,"['Movie', 'Thriller']",570510
96995,2017,"['Indie', 'Action', 'Adventure', 'Platformer']",581010
96996,2017,['Simulation'],376972
96997,2014,['Documentary'],578130
96998,2017,"['Early Access', 'Indie', 'Casual', 'Sports']",552690
97000,2017,"['Strategy', 'Wargame', 'War', 'Hex Grid', 'Historical', 'America', 'Turn-Based Combat', 'Local Co-Op', 'Turn-Based']",584800
97001,2017,"['Casual', 'Indie', 'Simulation', 'Puzzle']",575990
97005,2017,"['Indie', 'Strategy']",577560
97006,2017,"['Racing', 'Simulation', 'Sports']",591880
97008,2017,"['Simulation', 'Racing', 'Sports', 'Massively Multiplayer']",591070
97009,2017,"['Simulation', 'Space', 'Mars', 'Exploration', 'Science', 'Survival', 'Building', 'Multiplayer', 'Space Sim', 'Sandbox', 'Education', 'Realistic', 'Co-op', 'Open World', 'Moddable', 'Singleplayer', 'Futuristic', 'Adventure', 'First-Person', 'Sci-fi']",244030
97010,2017,['Simulation'],556219
97012,2017,"['Strategy', 'Action', 'Adventure', 'Indie', 'Casual']",591730
97013,2017,"['Simulation', 'Indie']",588600
97014,2017,"['Simulation', 'Indie']",558243
97015,2017,"['Casual', 'Strategy', 'RPG', 'Turn-Based', 'Indie', 'Funny', 'Tactical RPG', 'Comedy']",582530
97016,2017,['Simulation'],513106
97018,2017,['Simulation'],513107
97019,2017,"['Free to Play', 'Indie', 'Casual', 'Local Multiplayer', 'Multiplayer', '4 Player Local']",588180
97020,2017,"['Casual', 'Action', 'Indie']",572180
97021,2017,"['Simulation', 'Visual Novel']",587290
97022,2017,['Simulation'],556220
97023,2017,"['Strategy', 'Adventure', 'Indie']",590450
97024,2017,"['Adventure', 'Casual', 'Hidden Object']",586720
97025,2017,"['Adventure', 'RPG', 'Indie']",588150
97026,2017,"['Indie', 'Casual', 'Simulation', 'Action']",575910
97028,2017,"['Indie', 'Casual', 'Action', 'Sexual Content', 'Nudity']",588420
97029,2017,"['Action', 'Adventure', 'Indie', 'Casual']",575780
97032,2017,"['Video Production', 'Photo Editing', 'Design & Illustration']",575270
97035,2017,"['Casual', 'Indie', 'Simulation', 'Management', 'Music']",410840
97036,2017,"['Design & Illustration', 'Utilities', 'Video Production', 'Animation & Modeling', 'Education', 'Web Publishing', 'Software Training', 'Massively Multiplayer', 'Game Development']",564680
97037,2017,['Adventure'],593990
97038,2017,"['Strategy', 'Simulation', 'Trading', 'Naval', 'Sailing', 'Pirates', 'Management', 'Sandbox', 'Indie']",576260
97039,2017,"['Adventure', 'Indie', '3D Platformer', 'Story Rich', 'Female Protagonist', 'Great Soundtrack']",563810
97040,2017,"['Strategy', 'Action', 'Indie', 'Racing', 'Sports', 'Free to Play']",587413
97041,2017,['Action'],591800
97042,2017,"['Medieval', 'Action', 'Swordplay', 'Multiplayer', 'PvP', 'Third Person', 'Fighting', 'War', 'Co-op', 'Singleplayer', 'Gore', 'Online Co-Op', 'Hack and Slash', 'Realistic', 'Atmospheric', 'Strategy', 'Fantasy', 'Story Rich', 'MOBA', 'RPG']",304390
97043,2017,"['Design & Illustration', 'Web Publishing']",592291
97044,2017,"['Design & Illustration', 'Web Publishing']",592290
97045,2017,"['Indie', 'Casual', 'Action']",577160
97046,2017,"['Design & Illustration', 'Web Publishing']",592292
97047,2017,"['Action', 'Indie', 'Fighting', ""Beat 'em up"", 'Horror']",580880
97048,2017,['Adventure'],558320
97049,2017,"['Indie', 'Strategy', 'Board Game']",528180
97050,2017,"['Action', 'Indie']",495620
97051,2017,"['Indie', 'Casual', 'Adventure', 'Puzzle-Platformer', '2D', 'Robots', 'Puzzle', 'Platformer', 'Singleplayer', 'Female Protagonist']",450170
97052,2017,"['Action', 'Indie', 'Platformer', 'Sci-fi']",412760
97053,2017,"['Strategy', 'Action', 'Adventure', 'Free to Play', 'Indie', 'Casual', 'Simulation', 'Sports']",591490
97054,2017,"['Free to Play', 'Strategy', 'Action', 'Multiplayer', 'World War II', 'War']",445720
97055,2017,"['Casual', 'Simulation']",509721
97056,2017,"['Strategy', 'Action', 'Adventure', 'Free to Play', 'Indie', 'Casual', 'Simulation', 'Sports']",591492
97057,2017,"['Casual', 'Simulation']",509719
97058,2017,"['Casual', 'Simulation']",509718
97059,2017,"['Adventure', 'Casual']",567240
97060,2017,"['RPG', 'Sexual Content']",555120
97061,2017,"['Anime', 'RPG', 'JRPG', 'Adventure', 'Nudity', 'Singleplayer', 'Turn-Based Combat', 'Visual Novel', 'Story Rich', 'Cute', 'Funny', 'Sexual Content', 'Turn-Based']",524580
97062,2017,['RPG'],524592
97063,2017,['RPG'],524596
97064,2017,['RPG'],524595
97065,2017,['RPG'],524594
97066,2017,['RPG'],524593
